id_str;day;anonymized_text
1234519934610419714;2020-03-02;@mention Alors finalement,  jai dû appeler le 15. Il m'a dit que les symptômes sont pareils. La seule chose, c'est que je suis malade depuis 3 semaines et le COVID n'était pas déclaré en France avant ..et que si je l'avais, de tte façon, cest trop tard. J'ai contaminé tt mon entourage!😱
1235865712440172546;2020-03-06;@mention T'aurais du tousser
1238598561924816896;2020-03-13;Jsuis en train simuler un mal de crâne et une toux ma dar elle veut à tout pris m’emmener voir un médecin
1238884887278563329;2020-03-14;@mention @mention Certains se pensent intouchables.. Mais demain ils vont se mettre à tousser et appeleront le 15 immédiatement ! Haha
1239610973117386752;2020-03-16;J’ai des Maldives auto immunes et crohnique, que faire si j’ai des symptômes du corona virus ? #TPMP
1240338133545357315;2020-03-18;"@mention Bin voyons...
Parceque moi mes symptomes correspondent à ceux d’une « sale grippe » (d’ou l’utilisation des guillemets...)
Excuse moi de ne pas etre en detresse respiratoire totale.
Visiblement tu n’as pas lu le message en entier ou je conseille de RESTER CHEZ SOI ... 👏🏼👏🏼"
1240364123252285441;2020-03-18;@mention Je vais te tousser dessus tu vas voir flou.
1241421195746193418;2020-03-21;@mention @mention Non, non. Rationnel : tests pour les copains @mention @mention et @mention ou @mention quand peu ou pas de symptômes et tests à l'article de la mort pour les autres. Pour être sûr.
1241455868388007938;2020-03-21;@mention @mention Oui je pense. J’ai eu une semaine un peu difficile et j’ai lu que l’agueusie pouvait plutôt arriver en fin de virose. Dans ne plutôt optimiste. Un peu plus inquiet pour mon ami qui lui tousse depuis ce soir.
1242085660288319491;2020-03-23;@mention Quelle si bonne idée d’avoir fait se déplacer tous les gens qui ont des symptômes en même temps au même endroit. Aucun risque de contamination ni de propagation du virus 👏
1242424088548839431;2020-03-24;Update : presque plus mal à la gorge, presque plus mal à la tête et toujours pas de fièvre donc bon c’était passager et je vais continuer à me cloîtrer chez moi en attendant d’avoir mon affectation d’hôpital haha
1242467409061011459;2020-03-24;@mention @mention Trump c’est le virus qui va avoir de la fièvre à mon avis
1244694240019570689;2020-03-30;@mention Mieux... Mais perte du goût et de l'odorat...
1245662982664830976;2020-04-02;@mention @mention Il paraît qu’effectivement il y a une bonne estrategie de communication derrière tout ça. Et ça a bien marché apparement. C’est pas vraie du tout que c’est pour toutes les personnes qui présent les symptômes. On est très loin de pouvoir quantifier ces  personnes.
1245803237581692928;2020-04-02;JE RÊVE OU ÉDOUARD PHILIPPE VIENT DE TOUSSER ET QUE C’ÉTAIT PAS DANS SON COUDE LÀ ?! #EdouardPhilippe #TF1LEJT
1248646513238122496;2020-04-10;@mention Soyez vigilants on peut avoir le virus SANS LES SYMPTÔMES cela s'appelle asymptomatique.
1248903232019214339;2020-04-11;mdr 3 victoires d’affilées contre So à Uno wesh, vas lui faire un un massage cardiaque elle a du mal à respirer @mention
1248920381009924097;2020-04-11;@mention @mention A force de parler « déconfinement », les gens pensent que la crise sanitaire est terminée. Puisqu’il faut donner du positif on n’évoque qu’a peine le nombre de mort journalier et on en fait des tonnes sur les symptômes pas très grave. Résulta les gens se disent que c’est bon ...
1251485864049414145;2020-04-18;"Le pire que je l'ai eu, mon épouse et ma fille de 28 ans aussi. Fièvre forte surtout la nuit et ma fille perte goût et odorat.
Doliprane, 2 litre d'eau par jour thé miel et ail croqué le soir. 3 guéris. [url]"
1255132845493882880;2020-04-28;Sa tousse bcp dans l’assemblée
1257573671927009280;2020-05-05;@mention @mention @mention YEP : climatisation des bureaux, une personne tousse dans les WC retire son masque, et tousse/tousse .. ayé la climatisation en circuit fermé contient un bon paquet d'aérosol. C'est le problème soulevé par des médecins.
1257766547415801860;2020-05-05;#COVID19 « Toute personne qui présente des symptômes devra se signaler à son supérieur et aura le choix d’être prise en charge par son médecin traitant ou par le Service de @mention, disponible pour réaliser des tests virologiques. » @mention [url]
1261410373191839745;2020-05-15;@mention @mention @mention Merci my dear ! Prenez soin de vous et n'oubliez pas de tousser dans votre coude !
1261561836811554817;2020-05-16;@mention @mention Meme chose pour cette amie. Gripoe fin septembre, ca passe nickel. Et super malade en decembre avec toux+++, fièvre, infection pulmonaire. Le medecin a dit que c’etait une grippe mais c’etait super violent. HS pendant 3 semaines.
1262643206598135810;2020-05-19;@mention J’ai l’impression qu’ils disent que beaucoup de médicaments font dormir, mais moi j’ai jamais eu le cas. Le seul truc qui m’a déjà vraiment fait dormir, c’est le sirop pour la toux, le Toplexil. Ça pour le coup, oui j’ai eu des effets de somnolence 😳
1262828753459216392;2020-05-19;@mention @mention Elle devra faire un test sérologique et potentiellement aller voir un médecin interniste si la fièvre continue.
1263811425027448834;2020-05-22;"@mention *tousse* 😂😂

[url]"
1265042879187206148;2020-05-26;Le mouvement pour le mouvement ne saurait se justifier. Nulle gesticulation fiévreuse aussi lyrique et théâtrale soit elle. Il faut un sens, un cap, une éthique. [url]
1267161058621480967;2020-05-31;Idem. Un enfer ces graminées. Comme une impression d'être du matin au soir sous anxiolytiques, le rhume, le mal de gorge et les yeux qui piquent en plus 🥵 #AllergiquesDeTousLesPays [url]
1268350423582363648;2020-06-04;Ça fait 2h j’essaye de dormir mais à cause de mes allergies je fais que de tousser c’est invivable
1273516609122992128;2020-06-18;Mdrrrr si qqun se met en face de moi dans le RER malgré l'interdiction j'enlève mon masque et je tousse
1275513618625441792;2020-06-23;j’ai énormément de mal a respirer genre ma cage thoracique elle est hyper contractée c’est horrible
1276715342807662592;2020-06-27;miel x citron 1-0 la toux
1279328341263343616;2020-07-04;"🌎🎵💚🎶 La fièvre @mention

“Et dans nos envies de plage
D'UVA et d'UVB j'en vois quelques uns qui nagent vers ce qu'on a déjà coulé”

🔝 Clip 🎥 👉 [url]

#JDlafievre
👋 @mention @mention @mention @mention @mention 🌎 @mention 🐕 [url]"
1281286946745126913;2020-07-09;Certains diront que j'inquiète, que je me répète. Mais mon message est clair : le virus circule toujours. Alors que vous soyez en vacances, au travail, dans les transports... Protégez-vous, protégez ceux qui vous entourent. Et faites-vous dépister dès les premiers symptômes ! [url]
1283773247763419136;2020-07-16;Qui paie les tests #COVID__19 ? Les personnes bien portantes ou n ayant aucun symptôme peuvent elles se faire dépister ? La surenchère sur le sujet devient maladive @mention @mention @mention [url]
1285367975571333121;2020-07-21;« Je tousse, je sais pas pourquoi » , il fait 40° soyez pas naïfs.
1292414679936110592;2020-08-09;Quand je regarde mon application j’arrive toujours pas à y croire de la température qu’il fait
1294894396979191813;2020-08-16;"@mention @mention @mention ...
C,est confondre symptômes et causes.
Une explication peut être que les hommes politiques sont mediocres et ignobles en général.
Une attaque personnelle c’est quand même plus simple que d’argumenter, non ?
..."
1300416961558523904;2020-08-31;"@mention @mention @mention Et le handicap n'est pas un gros mot et ne signifie pas ""cassé"" ou reclu, ca doit être aussi réapproprié par les concernés et on l'est sans honte. Ce n'est pas qu'une question de symptômes, pleins de symptomes dans l'autisme sont un handicap en intéraction avec les NT"
1303248425333469184;2020-09-08;"Nez bouché
Gorge irritée
Petite toux
Mal de crâne

C'est le début de la fin pour moi..."
1303601452825407491;2020-09-09;"@mention @mention On voudrait savoir contre qui tousses buts
San Marin,Luxembourg,Biélorussie?"
1304464236509310976;2020-09-11;40 de fièvre [url]
1305298066422067200;2020-09-14;Quand tu commences à tousser un peu trop en public [url]
1308031188116922370;2020-09-21;"@mention Un pote en Suède qui m'explique que si son môme (en crèche) a le nez qui coule, c'est exclusion de la crèche jusqu'à 2 jours après la fin des symptômes.

Et en Suède, ils font le pari de l'immunité collective..."
1308036198452146176;2020-09-21;"@mention @mention Il a accepté ?
Parce que pour la mienne, le médecin a refusé en disant que le covid est généralement asymptomatique chez les enfants donc on ne peut pas dire qu'elle ne l'a pas (mais qu'en revanche les symptômes qu'elle avait s'expliquaient par une angine carabinée)."
1309058669997363200;2020-09-24;@mention Il me semblerait que oui. Pour preuve lorsque l’on fait un infarctus, on a une douleur au dos aussi. C’est d’ailleurs un des symptômes principaux de l’infarctus du myocarde
1311027998469107712;2020-09-29;Oui, dans ce cas les médicaments ne traitent que les symptômes, mais le manque de sommeil et le manque de lâcher prise accentue une dépression, aggrave une anxiété et provoque un stress. Donc les médicaments sont inévitables en premier lieu pour moi en tout cas.
1311253101156995072;2020-09-30;Mais quel menteur se @mention ils ont changés le protocole du coup même si cas positif, les classe ne ferment pas 😑😑😑😑😑🤥🤥🤥🤥🤥🤥🤥🙄🙄🙄🙄🙄🙄🙄🙄🙄🙄 les élèves font leurs septaines si pas de symptôme ils reviennent mdrrrrrrrr [url]
1314653592305926159;2020-10-09;38,7 de fièvre, tout les symptômes du covid-19 mais ça n’alarme toujours personne je dois aller en cours
1318947287834525696;2020-10-21;@mention Symptômes ?
1321590128561823748;2020-10-29;ça fait 2j que j’ai un bouton de fièvre c’est une horreur ce truc
1322976596899340291;2020-11-01;@mention @mention 7 jours d'isolement après lesquels elle peut sortir si et seulement si elle ne tousse plus et n'a plus de fièvre depuis au moins 48h. C'est pour ça que j'ai pu sortir. Si elle a encore ces symptômes, c'est niet.
1323024154296287232;2020-11-01;Les cours ça m’angoisse trop c’est incroyable, demain je reprend donc ce soir je fais un peu de taff que j’aurais à rendre et jsuis en angoisse totale j’ai du mal a respirer alors que je fais juste des devoirs ???
1323500625288712193;2020-11-03;Cette #IA détecte le #coronavirus dans les toux : comment ça marche ? [url]
1324411990639521798;2020-11-05;Samedi soir je me sentais tellement mal que je suis allé me faire vomir 😭 tout ça à cause d’une fièvre
1326781774958108674;2020-11-12;🤖Mot du jour : En ressentez-vous les symptômes ? [url]
1204580375865024513;2019-12-11;3h du matin et jsuis en train de me faire un lait chaud au miel pcq g trop trop mal à la gorge 🤣👌🏼
1217160622611320839;2020-01-14;"@mention T’as pas compris le sens de ma phrase :p 

Je te parle des gens qui savent même pas ce qu’est une migraine, qui ont une petite fièvre de fragile mais qui viennent te répondre ça en mode t’es une chochotte."
1220885566688022529;2020-01-25;"mais le virus il est incurable? je comprends pas 
parce que les symptômes c’est comme une grippe donc je comprends pas pourquoi il est autant « dangereux »"
1224438985755226112;2020-02-03;@mention Hm *tousse*
1232397347788935169;2020-02-25;@mention Toux, mal aux poumons, fièvre et courbatures, j'en peux plus 😭
1237673334361423872;2020-03-11;On me refuse la quatorzaine au travail! Pourtant j’ai tous les symptômes ... Je tousse, j’ai des courbatures et je suis en chaleur 💦 #Corona #COVID19france #COVID19  #quatorzaine
1238044203516604421;2020-03-12;pdt que sur la ligne 1 ça nous dit de tousser dans notre coude et de se laver les mains régulièrement [url]
1239852805357219840;2020-03-17;@mention hahaah mais tellement ! le matin en plus , j'espère qu'il toussera bientot !
1239855034508197893;2020-03-17;@mention J ai un souffle au cœur de base et la j ai des courbature et du mal a respirer mes pas fièvre dois je appeler le 15
1239907284995710976;2020-03-17;Une daronne africaine qui tousse sur la police 😂😂😂 #RESTEZCHEZVOUS #attestation #COVID19france #CHATEAUROUGE #confinementtotal #Parisiens [url]
1240579996172914690;2020-03-19;Puis elle se pavane de nouveau avec ses « symptomes certains », le médecin la reçoit puis au bout de 20 min elle sort et là une scène lunaire
1242573663431524357;2020-03-24;@mention Tu vas tousser et la caméra tombera mystérieusement en panne à ce moment là 😄
1243199294393458698;2020-03-26;Doctossimo ça rend con de con j’ai passer mon hiver a faire des irm et eeg psk j’ai lu que mes symptomes etaient lié a un avc j’etais vraiment trop chetou 😭😭😭😭
1243637219174354944;2020-03-27;Je faisais la prière avec mon père je faisais que de tousser (comme par hasard), à la fin de la prière que ça me lâchait des regards scarface 😭
1245762078327144448;2020-04-02;@mention C'est progressif et en dents de scie. Ca a mis 10 jours à partir du moment où ça a été mieux. J'ai eu un 1er cycle sans fièvre pendant 4 jours puis 2 jours avec fièvre et plus rien depuis quasi 1 semaine. J'ai 2 amis qui ont eu comme moi. Pensées pour votre frère.
1246377052305010688;2020-04-04;@mention Le Toux !!!!!!!!!
1247175260371329024;2020-04-06;"Vidéo du @mention : les gouttelettes sont projetées à 8 m lors de toux et d’éternuement.
Selon les auteurs, les 2 m de distanciation sont donc insuffisants, et le port général du masque par toute la population doit être étudié.
Je suis d’accord !
[url] [url]"
1248130426398543873;2020-04-09;@mention Ils avaient des symptômes pour être testés ?
1249768397400870915;2020-04-13;"Bien sûr, trop d'éléments n'étaient pas précisés, et attendre encore un mois pour pouvoir tester *les personnes symptômatiques* semble bien long. Comme semble inutile l'application #StopCovid dont il a venté les mérites potentiels.

Il reste encore tant d'efforts à faire..."
1253821580976717832;2020-04-25;Si on remarque bien tout ceux qui abandonne Jesus après dénigre leur ancienne foi. Cest les symptômes de l'apostasie et l'esprit de l'antichrist qui les saisie
1255665573968699392;2020-04-30;@mention Ptdrrr le bail te fais tousser, tu as 50 ans alors ? Je te respecte plus juste pour ça 😭😭😭
1257091142849626120;2020-05-04;"Il y a de quoi être interpellé d’entendre ce soir sur un plateau de LCI une invité professeur de médecine «  c’est criminel de n’avoir pas autorisé en France la prise  du médicament du professeur RAOULT »
S’entendant bien le médicament donné au patient dès les 1 er symptômes..!"
1259137943190605825;2020-05-09;La fièvre des réseaux sociaux : Les tendances food sur les réseaux sociaux à l'heure du Coronavirus ! [url]
1259837853519040514;2020-05-11;là s’il y en a un qui tousse dans les transports ça va le guetter maaal
1260975922322300929;2020-05-14;Au USA un seul symptôme est tu es déclaré porteur du #Coronavirus en France est comptabilisé seulement ceux porteurs de 80% des symptômes #COVID19 [url]
1264708997568921600;2020-05-25;jsp si vous saviez mais tous les symptômes autistiques sont basés sur les hommes ce qui explique le gros sous diagnostique des femmes présentants des comportements autistiques
1266868932868280322;2020-05-31;"Ivy s’est réveillée, 39 de fièvre, Doliprane, la elle dort sur moi, Raphaël dort aussi &amp; moi je luttes contre le sommeil"
1272917985255198723;2020-06-16;"EN DIRECT - Dijon - ""La France est prise d'une fièvre communautariste qui révèle un mal profond"" (Marine Le Pen) #violence #dijon #Tchétchènes #policiers [url]"
1275712496041693187;2020-06-24;Symptôme de l’époque... [url]
1276199843304804352;2020-06-25;psm la fièvre en pleine canicule on adore
1284410940486811648;2020-07-18;#coronavirus : des #giletjaune ont manifesté à l'aéroport Roland Garros à #LaRéunion pour réclamer davantage de contrôles. Un passager présentait ce matin des symptômes du #COVID__19 [url]
1286763627006107655;2020-07-24;*tousse* 🇰🇲 merci [url]
1287409873618165760;2020-07-26;@mention *tousse* 😂😂 [url]
1291977708147281920;2020-08-08;Coronavirus - Selon une nouvelle étude, la perte de cheveux pourrait être l’un des symptômes du COVID19 remarqué par 1/3 des personnes contaminées #covid19 #Coronavirus #virus #cheveux [url]
1294355885712646144;2020-08-14;@mention Ça n'est pas parce que vous avez des symptômes que ça démontre quoique ce soit des discours que vous qualifiez de complotistes.
1294604655713017859;2020-08-15;"@mention Il paraît qu'à la fin du spectacle, de Villier fait un bain de foule, et lance à l'assistance : ""le roi te touche, Dieu te guérit !"" Et hop ! Plus de symptômes de Covid dans la populace 👍"
1297846935773224960;2020-08-24;@mention @mention C'est un cas de fièvre affreuse 😊😊😊
1298488512547819520;2020-08-26;"Une de raison, je contestais à toutes interrogations de Professeur de Mr. Le Professeur Didier Raoult. Je savais qu'il s'était trompé. 
Coronavirus : Persistance des symptômes, rechute… Pour certains patients, c’est le Covid sans… [url] via @mention"
1300505732949966851;2020-08-31;@mention t’as pas eu du mal à respirer avec ton masque dans l’amphi ?? Des fois j’ai cru que j’respirais grzve mal trop chelou
1302944677944008705;2020-09-07;"BINGO! 

Pas de symptômes, pas de test. Revenez jeudi... [url]"
1303402867164884997;2020-09-08;@mention Constat semaine 1: rhume et toux pour mes enfants! Écoles tout à fait saines rien à ajouter
1303687061455728646;2020-09-09;@mention @mention mon fils est rentré fatigué du lycée hier en me signalant un élève fiévreux absent depuis lundi et ce matin mon fils a de la fièvre et moi aussi 😷 j’ai des douleurs de têtes gorge toux sèche et fatiguée et le pire j’ai pas d’immunité j’ai des maladies chroniques chapeau 😡
1307029000427110401;2020-09-18;"@mention Quid du traitement précoce (HCQ+IVER+AZO+Zinc+Vit D) de la Covid19 ?
Combien sont-ils ?
La phase #1 : symptômes légers (traitement précoce)
Phase #2 : soins à l’hôpital
Phase #3 : UTI"
1307428591777517570;2020-09-19;On fais un test voir si j’ai perdu l’odorat je reviens dans 10min
1310893402293260288;2020-09-29;"@mention @mention Toute personne porteuse du virus est susceptible de le transmettre quand bien même elle n'aurait aucun symptôme. Au passage, les ""personnes fragiles"" représentent environ 40 % de la population. Et elles peuvent s'ignorer comme étant fragiles..."
1312134603264548865;2020-10-02;Persistance des symptômes de COVID: étude au CHU de Rennes [url] via @mention
1315028604066070531;2020-10-10;toux et rhume 😩 [url]
1315535446835896320;2020-10-12;@mention Et en vrai les gens à part si ils ont des symptômes se font pas tester
1320669633939124224;2020-10-26;@mention Faux : Il y a des caméras infra rouge à toutes les arrivées à CDG et ORY et seuls sont arrêtés les passagers qui présentent une fièvre significative
1321328725523312640;2020-10-28;Je fais que tousser j’ai le seum les gens ils vont croire j’ai le Covid
1322465542746316800;2020-10-31;Salut les médecins du coup j’ai déjà eu la Covid 19 mais en était asymptomatique est ce que je peux le rattraper et devenir symptomatique ?
1322903958545903617;2020-11-01;trouble de la personnalité j'ai les symptômes
1324464563945951232;2020-11-05;"Attention ce Perspectives parle de #Qualite #Performance #Pilotage 
Non ! ce ne sont pas les symptômes du #covid 
Soyez serein l'acculturation est simple et sans danger, bonne lecture 📒📚
@mention @mention [url]"
1325427357172305923;2020-11-08;@mention Des conseils pour les 10% de covid longs qui ne sont pas passés par l'hospitalisation et qui ont toujours des symptômes
1205835734487326722;2019-12-14;@mention @mention @mention @mention @mention Oui mais ce symptome est classé dans les maladies psy du référentiel d'invalidité.
1208685838047035392;2019-12-22;"@mention « Symptomatique » oui,  mais de l’état d’esprit des récepteurs. 

« Nous ne trouvons jamais dans les paroles des autres que ce que nous y mettons nous-mêmes, la communication est une apparence. »
Merleau-Ponty"
1212426960497868800;2020-01-01;"Emmêlés et nuageux, tes cheveux, un baiser fiévreux j’y glisse.
Il est des jours de tendres pluies, ta peau, endormie, me câline.
Écrin de sage passion, aube de timides caresses, éclosion de furtives… [url]"
1214459837880381440;2020-01-07;"J’ai mis les gaz donc bellek au secousses
J’leur met la tempête ces enfoirés toussent"
1217684566758084608;2020-01-16;Le soir après manger ne tiens pas après la vaisselle douche pyjama je m’endors ds le canapé puis file ds la chambre au lit mais est réveillée à minuit par 1 horrible toux irritante qui est longue à se terminer à m’en faire vomir 😱🤢🤮vivement cette toux poumons s’estompe l’été🙏🏻
1217716779386114049;2020-01-16;"À Paris, rejoignez-nous écologistes et animalistes qui, main dans la main, allons œuvrer pour une capitale respectueuse de son environnement et responsable des droits des animaux. 
cc @mention @mention 
[url]
#Municipales2020 #toussensibles"
1219884492371955712;2020-01-22;Symptôme inquiétant du mépris pour l'écrit. [url]
1220989644424335361;2020-01-25;"📢🧔🏻 Après les gilets jaunes, la FIÈVRE JAUNE ! 
🤧😷"
1220999811828191232;2020-01-25;@mention @mention c’est les mêmes symptômes
1224071832489295872;2020-02-02;France - Monde | En direct - Coronavirus : des tests sur 20 rapatriés présentant des symptômes, toutes nos infos | La Provence [url]
1225220168894353408;2020-02-06;FOUUUU RIRE encore un nouveau symptôme de grossesse non mais je vais caner en fait ?! imaginez je fais un deni wsh ?!
1232397972207472641;2020-02-25;Depuis je tousse, j’ai mal à la tête tout ça j’ai couru sur internet pour regarder les symptômes du coronavirus
1233923605098049536;2020-03-01;@mention La toux et la fièvre
1234359088022200320;2020-03-02;Ça va être un ENFER aujourd’hui en cours... jvais me faire devisager avec ma toux et mon nez qui coule mais jpeux pas trop louper les CM c’est chiant
1238027582270050304;2020-03-12;"Je vais commencer à Check les vols CDG-COO 
Vous allez tousser avec N’djekouale tout seuls, on n’est pas ensemble"
1238383198704472065;2020-03-13;Coronavirus. Quels sont les symptômes d’une contamination au Covid-19 ? #Coronavirus #Virus [url] via @mention
1238752820112867328;2020-03-14;@mention enft je les ai pas vu depuis avant qu’ils contractent les symptômes donc moi c’est sûr que je l’ai pas vu que j’étais pas chez moi cette semaine
1238934384054583300;2020-03-14;@mention @mention Là toux, fièvre, courbatures, souffle court, maux de gorge, et nez qui coule
1239247537560838144;2020-03-15;La Corée du Sud teste une large partie de sa population, quand l'Italie ne teste que les personnes qui présentent des symptômes. Résultat, en Italie, et c'est pareil en France, de très nombreuses personnes porteuses du virus, surtout des jeunes, l'ignorent mais sont contagieuses
1239493748138147843;2020-03-16;@mention @mention Gros je suis dans le tvm on jouent à celui qui toussent sa mère c’est une pute😂😂
1240019307616223235;2020-03-17;"@mention Fièvre température &gt; 38"
1240642133293510658;2020-03-19;"Me voilà en quatorzaine, parce que j’ai passé pas mal de temps hier avec une journaliste, lors d’un tournage, qui a déclenché subitement, hier soir tous les symptômes du covid 19...
J’ai donc sortis les gants de boxe et j’attend maintenant, patiemment de le combattre ou pas."
1242386606667059200;2020-03-24;"Toutes les données et graphiques que vous voudriez avoir sur le #COVID19 sont sur ce site. De l’évolution des cas dans chaque pays jusqu’aux capacités médicales en passant par la répartition des symptômes !
[url]"
1243595981389811715;2020-03-27;@mention Si y’a des tests massifs c’est la panique demain! Et des records. Y’a beaucoup de gens non testés car pas de toux ou pas de fièvre mais tous les autres signes. Aussi le problème des faux négatifs...
1247073912934064128;2020-04-06;@mention j’ai juste mal à la gorge et jsp comment j’aurai pu attraper sa ft 3semaine jsui pa sorti dehor
1247429265077010432;2020-04-07;"[url]: Les dermatologues alertent sur de nouveaux symptômes cutanés du Covid-19.
[url]

via @mention"
1247459727879045121;2020-04-07;Rencontre les filles chaudes mais pas fiévreuses de ta région. [url]
1247480339871784961;2020-04-07;@mention Symptômes du covid :/
1247526062386368518;2020-04-07;@mention L’OMS a été en dessous de tout dans cette histoire. Ils ont couvert les mensonges des Chinois. Tous les symptômes tels que diarrhée, agueusie ont été découverts une fois l’épidémie en Europe.  Même chose pour la réactivation à 10 jours. Tout cela n’étant jamais mentionné avant.
1249340348767363073;2020-04-12;@mention @mention Vous dites bien comme c’est un des symptômes. Tousser ne suffit pas pour conclure. La grippe a plusieurs symptômes. Et le diagnostic à base de symptômes n’est pas proscrit. Même pas en médecine. Il suffit de symptômes pour faire des hypothèses.
1260136456045150208;2020-05-12;@mention tu as prévu un petit quelque chose pour les gens qui me tousse à la gueule encore?
1260211475441950721;2020-05-12;"Périphérique Porte Maillot. Ça se densifie doucement 

J’ai mal à la gorge depuis hier et ma balade dans le trafic motorisé 

#paris #DeconfinementJour2 [url]"
1267983665470025728;2020-06-03;@mention Y’a un arrêt maladie qui se prépare, j’ai un peu mal à la gorge là 😭
1269680292924719106;2020-06-07;"@mention 
Je suis Covid persistant
Je veux une vraie prise en charge médicale dans un parcours de soins complet
Même si je suis PCR Séro et scan poumon négatifs.
Je suis un patient, pas un malade imaginaire. Mes symptômes comptent.
#apresJ20 
#apresj60 
#apresJ90 
#apresJ120"
1271044656818765825;2020-06-11;@mention Cents un des symptômes du corona
1274384350226890752;2020-06-20;Vous aussi vous la sentez la fièvre de ce samedi soir ?
1274725816035954688;2020-06-21;@mention @mention Ce n'est pas le Covid-19 ? Quand je l'ai eu, je dormais tout le temps et j'avais perdu le goût de la nourriture. Je ne me réveillais que pour nourrir mes chats et obtenir des informations sur le Covid-19 sur internet.
1275173551725821955;2020-06-22;@mention @mention J’ai fait que de tousser au taff dis toi
1280848596217335811;2020-07-08;"""On savait pour d’autres virus respiratoires que l’on est contagieux avant le début des signes. Dans ce travail qui regroupe les données actuellement publiées, ça pourrait être jusqu’à 50% des transmissions qui se feraient avant le début des symptômes"" [url]"
1285793057296834561;2020-07-22;"Guyane: décès d'un adolescent atteint du Covid-19 et de la fièvre jaune

[url]"
1292076116728066054;2020-08-08;@mention J’espère mais bon .... Quand mes difficultés respiratoires occasionnelles depuis que j’ai eu la « grippe » en février je pense qu’on va mettre du temps à s’en débarrasser..
1293168635243048961;2020-08-11;Quand je me douche à l’eau froide j’ai du mal a respirer on dirait je fais une crise d’asthme 😭😭😭
1300043361555034112;2020-08-30;@mention @mention @mention Les médecins devraient appeler leurs confrères à faire tester les élèves symptomatiques plutôt que de ns les renvoyer le lendemain avec un certificat médical disant qu'il peut reprendre l'école.
1301227841896484864;2020-09-02;"@mention C’est ça ...
Je suis partie en vacances j’ai potentiellement pris des risques mais j’ai fait attention depuis mon retour et si je l’ai (sans gros symptômes) je bosse de chez moi ça change rien ! Un acteur ça nique un tournage"
1301507503314931712;2020-09-03;@mention j’ai appris hier que j’ai été au contact d’un mec positif ducoup j’ai du faire un test la et je peux pas venir à l’école sans résultats (j’ai aucun symptômes tranquille ça mais ça fait chier)
1303303481449734144;2020-09-08;@mention @mention @mention Bah si? Tu tousses dans ton masque ou dans ton coude
1305392428288008193;2020-09-14;"Un gosse qui tousse et a la goutte au nez, c'est tout le temps.

Si on ne se fait pas tester, est ce qu'on contribue à propager la maladie ? Si on se fait tester, est ce qu'on est des salauds qui encombrent les capacités de test ?"
1308501943082528768;2020-09-22;TU TOUSSES COMME SI T'A UNE BRONCHITE
1309174008793964546;2020-09-24;@mention @mention Si on test maintenant en priorité les cas contacts et symptômes ça parait pas anormal, à voir si les voyageurs en avion font toujours autant de tests (ils noyaient un peu de resultats negatifs)
1309789216331702274;2020-09-26;@mention Wewe la perte du goût c un symptôme va te faire tester 👍🏾
1312136032423354369;2020-10-02;URGENT - Coronavirus - Le Président américain Donald Trump est fiévreux, fatigué et soigné avec un traitement expérimental d'anticorps de synthèse #donaldtrump #melaniatrump #covid19 #virus #Coronavirus #quarantaine [url]
1312156580620640257;2020-10-03;@mention @mention Je me suis dit la même chose. De positif il va à l’hôpital. Des symptômes pour être hospitalisé en 1 journée Bizarre.
1313076436132073472;2020-10-05;"Bon, je suis malade.  
Pas inquiète parce que je crois que c'est ma bronchite annuelle... mais comment je vais aller acheter des citrons sans affoler les gens quand je tousse ?"
1313726808475471872;2020-10-07;@mention Merci Opti pour tes mots ! Je comprends en partie ce sentiment d’être perdu, de se dire qu’on est fou face à des symptômes qu’on ressent sans comprendre pourquoi etc (j’ai passé 2 ans à faire le tour des spécialistes pour m’être un nom sur ce que je vivais). Courage ❤️
1313946579653591041;2020-10-07;@mention Tu as d’autres symptôme ?
1314074938224115712;2020-10-08;"@mention @mention @mention Les cas ne sont pas malades et ni de symptômes. 
Ecoute bien ce que dit le professeur  toussaint. 
Il suffit que tu as un rhume ,le gouvernement vienne nous faire chier"
1315989448363053056;2020-10-13;"@mention Mddr on m’a piégé 🤣 j’étais negatif j’suis devenu positif par magie.. hmdlh j’ai zero symptômes 🙏🏾
Mais ça se rebelle bcp jusqu’à ce que ca touche de près, là ils arreteront de se plaindre"
1316051745542410241;2020-10-13;@mention Trumpnos, il tousse et la moitié de l'univers y passe
1316390207676178432;2020-10-14;@mention Mdr ! Il y a quelques jours, je portais un masque pour sortir et je suis resté un peu sur le trottoir car étant allergique à ces satanés masques, j'ai toussé alors aussi sec une dame qui se tenais près de moi s'est éloignée de 50 mètres ! Je ne lui en veux pas car moi aussi je
1319017808479592458;2020-10-21;"Attention loulou tu as de la fièvre sur le détecteur de température. Prend soin de toi.

Biz martine [url]"
1319887072023531520;2020-10-24;"""La recherche n'est pas responsable des maux de la société, elle les analyse""

LREM étant un symptome majeur de ces maux, elle ne peut que s'en prendre aux méchants universitaires qui refusent d'être dupes de sa rhétorique vide et de ses tours de passe-passe [url]"
1320460586468212737;2020-10-25;"Allez le @mention ! 💛🖤
#FievreSR #SRUBB [url]"
1323136562977218562;2020-11-02;mdr je viens d’apprendre que les soignants qui sont positif au covid (sans symptôme « grave ») ils sont obligés de continuer à bosser 💀
1323535385318875136;2020-11-03;Toussez, vous êtes testé : un algorithme prétend identifier les porteurs asymptomatiques du Covid [url]
